  INFO root [2019-05-08 10:15:25,346] - 
 DEBUG root [2019-07-13 14:57:46,626] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-07-13 14:57:46,626] - ClientSDK::writeEntityDefsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-07-13 14:57:46,631] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-07-13 14:57:46,634] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-07-13 14:57:46,635] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-07-13 14:57:46,637] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-07-13 14:57:46,639] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-07-13 14:57:46,639] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-07-13 14:57:46,640] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-07-13 14:57:46,641] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-07-13 14:57:46,642] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-07-13 14:57:46,643] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-07-13 14:57:46,644] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-07-13 14:57:46,644] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Friend
 DEBUG root [2019-07-13 14:57:46,645] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FriendBase.cs
 DEBUG root [2019-07-13 14:57:46,646] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFriendBase.cs
 DEBUG root [2019-07-13 14:57:46,646] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Mail
 DEBUG root [2019-07-13 14:57:46,647] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/MailBase.cs
 DEBUG root [2019-07-13 14:57:46,649] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallMailBase.cs
  INFO root [2019-07-13 14:57:46,664] - Script::uninstall(): is successfully!
 DEBUG root [2019-07-13 14:57:46,664] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-07-13 14:57:46,965] - ThreadPool::destroy(): waiting for thread(2)[0x1f72920,0x1f71ef8,], try=1
 DEBUG root [2019-07-13 14:57:47,366] - TPThread::~TPThread(): 0x1f72920
 DEBUG root [2019-07-13 14:57:47,366] - TPThread::~TPThread(): 0x1f71ef8
 DEBUG root [2019-07-13 14:57:47,366] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-07-13 14:57:47,385] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-07-13 14:57:47,385] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-07-13 14:57:47,386] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-07-13 14:57:47,386] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-07-13 14:57:47,387] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-07-13 14:57:47,387] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-07-13 14:57:47,387] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-07-13 14:57:47,387] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-07-13 14:57:47,387] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-07-13 14:57:48,390] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-07-13 16:48:30,606] - 
  INFO root [2019-07-13 16:48:30,606] - -----------------------------------------------------------------------------------------


  INFO root [2019-07-13 16:48:30,607] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-07-13 16:48:30,607] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-07-13 16:48:30,607] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-07-13 16:48:30,624] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:49963 )
  INFO root [2019-07-13 16:48:30,625] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:49963, SOMAXCONN=5.
  INFO root [2019-07-13 16:48:30,629] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 18876 ----
  INFO root [2019-07-13 16:48:30,630] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-07-13 16:48:30,630] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-07-13 16:48:30,630] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-07-13 16:48:30,839] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-07-13 16:48:30,840] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-07-13 16:48:31,646] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-07-13 16:48:31,647] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-07-13 16:48:31,648] - ClientSDK::writeEngineMessagesModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-07-13 16:48:31,653] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-07-13 16:48:31,656] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-07-13 16:48:31,657] - ClientSDK::writeEntityDefsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-07-13 16:48:31,662] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-07-13 16:48:31,665] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-07-13 16:48:31,666] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-07-13 16:48:31,669] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-07-13 16:48:31,670] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-07-13 16:48:31,671] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-07-13 16:48:31,672] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-07-13 16:48:31,673] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-07-13 16:48:31,673] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-07-13 16:48:31,673] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-07-13 16:48:31,675] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-07-13 16:48:31,675] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Friend
 DEBUG root [2019-07-13 16:48:31,676] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FriendBase.cs
 DEBUG root [2019-07-13 16:48:31,677] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFriendBase.cs
 DEBUG root [2019-07-13 16:48:31,677] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Mail
 DEBUG root [2019-07-13 16:48:31,679] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/MailBase.cs
 DEBUG root [2019-07-13 16:48:31,679] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallMailBase.cs
  INFO root [2019-07-13 16:48:31,694] - Script::uninstall(): is successfully!
 DEBUG root [2019-07-13 16:48:31,694] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-07-13 16:48:31,996] - ThreadPool::destroy(): waiting for thread(2)[0x178f6d0,0x178f598,], try=1
 DEBUG root [2019-07-13 16:48:32,398] - TPThread::~TPThread(): 0x178f6d0
 DEBUG root [2019-07-13 16:48:32,398] - TPThread::~TPThread(): 0x178f598
 DEBUG root [2019-07-13 16:48:32,398] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-07-13 16:48:32,414] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-07-13 16:48:32,415] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-07-13 16:48:32,415] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-07-13 16:48:32,415] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-07-13 16:48:32,415] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-07-13 16:48:32,416] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-07-13 16:48:32,416] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-07-13 16:48:32,416] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-07-13 16:48:32,416] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-07-13 16:48:33,419] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-07-13 17:34:03,628] - 
  INFO root [2019-07-13 17:34:03,629] - -----------------------------------------------------------------------------------------


  INFO root [2019-07-13 17:34:03,630] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-07-13 17:34:03,630] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-07-13 17:34:03,630] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-07-13 17:34:03,649] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:50663 )
  INFO root [2019-07-13 17:34:03,649] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:50663, SOMAXCONN=5.
  INFO root [2019-07-13 17:34:03,653] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 19308 ----
  INFO root [2019-07-13 17:34:03,654] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-07-13 17:34:03,656] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-07-13 17:34:03,657] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-07-13 17:34:03,848] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-07-13 17:34:03,848] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-07-13 17:34:04,558] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-07-13 17:34:04,558] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-07-13 17:34:04,559] - ClientSDK::writeEngineMessagesModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-07-13 17:34:04,565] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-07-13 17:34:04,568] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-07-13 17:34:04,569] - ClientSDK::writeEntityDefsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-07-13 17:34:04,574] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-07-13 17:34:04,577] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-07-13 17:34:04,577] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-07-13 17:34:04,581] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-07-13 17:34:04,585] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-07-13 17:34:04,585] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-07-13 17:34:04,586] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-07-13 17:34:04,587] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-07-13 17:34:04,588] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-07-13 17:34:04,590] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-07-13 17:34:04,591] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-07-13 17:34:04,592] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Friend
 DEBUG root [2019-07-13 17:34:04,593] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FriendBase.cs
 DEBUG root [2019-07-13 17:34:04,594] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFriendBase.cs
 DEBUG root [2019-07-13 17:34:04,594] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Mail
 DEBUG root [2019-07-13 17:34:04,595] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/MailBase.cs
 DEBUG root [2019-07-13 17:34:04,597] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallMailBase.cs
  INFO root [2019-07-13 17:34:04,611] - Script::uninstall(): is successfully!
 DEBUG root [2019-07-13 17:34:04,611] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-07-13 17:34:04,913] - ThreadPool::destroy(): waiting for thread(2)[0x1730c98,0x1730bc8,], try=1
 DEBUG root [2019-07-13 17:34:05,314] - TPThread::~TPThread(): 0x1730c98
 DEBUG root [2019-07-13 17:34:05,314] - TPThread::~TPThread(): 0x1730bc8
 DEBUG root [2019-07-13 17:34:05,314] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-07-13 17:34:05,328] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-07-13 17:34:05,328] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-07-13 17:34:05,329] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-07-13 17:34:05,329] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-07-13 17:34:05,329] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-07-13 17:34:05,329] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-07-13 17:34:05,329] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-07-13 17:34:05,329] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-07-13 17:34:05,329] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-07-13 17:34:06,332] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-07-14 10:00:33,624] - 
  INFO root [2019-07-14 10:00:33,624] - -----------------------------------------------------------------------------------------


  INFO root [2019-07-14 10:00:33,624] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-07-14 10:00:33,624] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-07-14 10:00:33,624] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-07-14 10:00:33,650] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:51582 )
  INFO root [2019-07-14 10:00:33,650] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:51582, SOMAXCONN=5.
  INFO root [2019-07-14 10:00:33,650] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 11824 ----
  INFO root [2019-07-14 10:00:33,650] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-07-14 10:00:33,650] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-07-14 10:00:33,650] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-07-14 10:00:33,864] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-07-14 10:00:33,864] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-07-14 10:00:34,494] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-07-14 10:00:34,500] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-07-14 10:00:34,500] - ClientSDK::writeEngineMessagesModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-07-14 10:00:34,502] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-07-14 10:00:34,509] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-07-14 10:00:34,509] - ClientSDK::writeEntityDefsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-07-14 10:00:34,514] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-07-14 10:00:34,514] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-07-14 10:00:34,514] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-07-14 10:00:34,520] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-07-14 10:00:34,523] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-07-14 10:00:34,523] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-07-14 10:00:34,523] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-07-14 10:00:34,523] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-07-14 10:00:34,523] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-07-14 10:00:34,523] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-07-14 10:00:34,523] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-07-14 10:00:34,523] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Friend
 DEBUG root [2019-07-14 10:00:34,523] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FriendBase.cs
 DEBUG root [2019-07-14 10:00:34,530] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFriendBase.cs
 DEBUG root [2019-07-14 10:00:34,530] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Mail
 DEBUG root [2019-07-14 10:00:34,530] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/MailBase.cs
 DEBUG root [2019-07-14 10:00:34,530] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallMailBase.cs
  INFO root [2019-07-14 10:00:34,540] - Script::uninstall(): is successfully!
 DEBUG root [2019-07-14 10:00:34,540] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-07-14 10:00:34,860] - ThreadPool::destroy(): waiting for thread(2)[0x1e1180,0x1e1458,], try=1
 DEBUG root [2019-07-14 10:00:35,300] - TPThread::~TPThread(): 0x1e1180
 DEBUG root [2019-07-14 10:00:35,300] - TPThread::~TPThread(): 0x1e1458
 DEBUG root [2019-07-14 10:00:35,300] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-07-14 10:00:35,314] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-07-14 10:00:35,314] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-07-14 10:00:35,314] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-07-14 10:00:35,314] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-07-14 10:00:35,314] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-07-14 10:00:35,314] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-07-14 10:00:35,314] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-07-14 10:00:35,314] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-07-14 10:00:35,314] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-07-14 10:00:36,320] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-07-14 10:18:41,430] - 
  INFO root [2019-07-14 10:18:41,430] - -----------------------------------------------------------------------------------------


  INFO root [2019-07-14 10:18:41,430] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-07-14 10:18:41,430] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-07-14 10:18:41,430] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-07-14 10:18:41,450] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:51882 )
